"","Date","Time","Block","Trial","a","b","c","TimePTri","AccTime","Xpos_cursor","Ypos_cursor","Xpos_dot","Ypos_dot","time"
"1226","31-Mar-2020","08:23:24",1,1,2,3,3,13.3172,16651.4249,684,756,768,612,1226
"1227","31-Mar-2020","08:23:24",1,1,2,3,3,13.2957,16664.7502,705,757,799,612,1227
"1228","31-Mar-2020","08:23:24",1,1,2,3,3,13.2986,16678.0783,728,757,829,612,1228
"1229","31-Mar-2020","08:23:24",1,1,2,3,3,13.3034,16691.41,750,757,856,612,1229
"1230","31-Mar-2020","08:23:24",1,1,2,3,3,13.3041,16704.7426,765,758,882,612,1230
"1231","31-Mar-2020","08:23:24",1,1,2,3,3,13.3041,16718.0762,780,758,904,612,1231
"1232","31-Mar-2020","08:23:24",1,1,2,3,3,13.3031,16731.4082,798,758,924,612,1232
"1233","31-Mar-2020","08:23:24",1,1,2,3,3,13.2999,16744.7367,818,757,941,612,1233
"1234","31-Mar-2020","08:23:24",1,1,2,3,3,13.306,16758.0719,840,756,955,612,1234
"1235","31-Mar-2020","08:23:24",1,1,2,3,3,13.2996,16771.399,863,755,966,612,1235
"1236","31-Mar-2020","08:23:24",1,1,2,3,3,13.3066,16784.7346,883,755,974,612,1236
"1237","31-Mar-2020","08:23:24",1,1,2,3,3,13.3108,16798.0755,902,755,979,612,1237
"1238","31-Mar-2020","08:23:24",1,1,2,3,3,13.2948,16811.4021,927,756,981,612,1238
"1239","31-Mar-2020","08:23:24",1,1,2,3,3,13.3041,16824.7373,957,757,981,612,1239
"1240","31-Mar-2020","08:23:24",1,1,2,3,3,13.2967,16838.0654,1001,758,977,612,1240
"1241","31-Mar-2020","08:23:24",1,1,2,3,3,13.3124,16851.4064,1064,759,971,612,1241
"1242","31-Mar-2020","08:23:24",1,1,2,3,3,13.2973,16864.7329,1131,760,963,612,1242
"1243","31-Mar-2020","08:23:24",1,1,2,3,3,13.305,16878.0678,1186,762,953,612,1243
"1244","31-Mar-2020","08:23:24",1,1,2,3,3,13.2977,16891.3946,1223,765,940,612,1244
"1245","31-Mar-2020","08:23:24",1,1,2,3,3,53.31,16944.7338,1233,766,926,612,1245
"1246","31-Mar-2020","08:23:24",1,1,2,3,3,13.2932,16958.0568,1226,767,853,612,1246
"1247","31-Mar-2020","08:23:24",1,1,2,3,3,13.307,16971.392,1224,767,832,612,1247
"1248","31-Mar-2020","08:23:24",1,1,2,3,3,13.2986,16984.7199,1222,767,811,612,1248
"1249","31-Mar-2020","08:23:24",1,1,2,3,3,13.3176,16998.0663,1215,767,789,612,1249
"1250","31-Mar-2020","08:23:24",1,1,2,3,3,13.2909,17011.3861,1197,768,766,612,1250
"1251","31-Mar-2020","08:23:24",1,1,2,3,3,13.3099,17024.7245,1165,770,744,612,1251
"1252","31-Mar-2020","08:23:24",1,1,2,3,3,13.297,17038.0507,1125,771,722,612,1252
"1253","31-Mar-2020","08:23:24",1,1,2,3,3,13.3038,17051.383,1075,772,699,612,1253
"1254","31-Mar-2020","08:23:24",1,1,2,3,3,13.306,17064.7173,1024,772,678,612,1254
"1255","31-Mar-2020","08:23:24",1,1,2,3,3,13.3041,17078.0508,967,772,656,612,1255
"1256","31-Mar-2020","08:23:24",1,1,2,3,3,13.3028,17091.3816,904,772,635,612,1256
"1257","31-Mar-2020","08:23:24",1,1,2,3,3,13.3066,17104.7174,857,772,615,612,1257
"1258","31-Mar-2020","08:23:24",1,1,2,3,3,13.3038,17118.052,826,772,596,612,1258
"1259","31-Mar-2020","08:23:24",1,1,2,3,3,13.2989,17131.3801,802,771,577,612,1259
"1260","31-Mar-2020","08:23:24",1,1,2,3,3,13.3095,17144.7188,781,770,560,612,1260
"1261","31-Mar-2020","08:23:24",1,1,2,3,3,13.2945,17158.0421,761,770,543,612,1261
"1262","31-Mar-2020","08:23:24",1,1,2,3,3,13.3102,17171.3812,736,770,528,612,1262
"1263","31-Mar-2020","08:23:24",1,1,2,3,3,13.298,17184.709,709,769,513,612,1263
"1264","31-Mar-2020","08:23:24",1,1,2,3,3,13.2986,17198.0368,678,768,500,612,1264
"1265","31-Mar-2020","08:23:24",1,1,2,3,3,13.306,17211.3711,648,766,487,612,1265
"1266","31-Mar-2020","08:23:24",1,1,2,3,3,13.3076,17224.7079,624,766,476,612,1266
"1267","31-Mar-2020","08:23:24",1,1,2,3,3,13.2989,17238.036,606,765,466,612,1267
"1268","31-Mar-2020","08:23:24",1,1,2,3,3,13.3018,17251.3664,591,765,457,612,1268
"1269","31-Mar-2020","08:23:24",1,1,2,3,3,13.3083,17264.7032,581,765,449,612,1269
"1270","31-Mar-2020","08:23:24",1,1,2,3,3,13.2996,17278.0323,575,765,442,612,1270
"1271","31-Mar-2020","08:23:24",1,1,2,3,3,13.3022,17291.3627,569,765,437,612,1271
"1272","31-Mar-2020","08:23:24",1,1,2,3,3,13.3034,17304.694,565,765,432,612,1272
"1273","31-Mar-2020","08:23:24",1,1,2,3,3,13.3015,17318.0247,562,765,428,612,1273
"1274","31-Mar-2020","08:23:24",1,1,2,3,3,13.3041,17331.3567,562,765,425,612,1274
"1275","31-Mar-2020","08:23:24",1,1,2,3,3,13.3423,17344.7266,562,765,424,612,1275
"1276","31-Mar-2020","08:23:24",1,1,2,3,3,13.238,17358.0165,562,765,423,612,1276
"1277","31-Mar-2020","08:23:24",1,1,2,3,3,13.3115,17371.3569,562,765,423,612,1277
"1278","31-Mar-2020","08:23:24",1,1,2,3,3,13.2989,17384.6847,562,765,424,612,1278
"1279","31-Mar-2020","08:23:24",1,1,2,3,3,13.3086,17398.0218,562,765,425,612,1279
"1280","31-Mar-2020","08:23:24",1,1,2,3,3,13.3108,17411.3612,559,765,428,612,1280
"1281","31-Mar-2020","08:23:24",1,1,2,3,3,13.3034,17424.6932,555,765,431,612,1281
"1282","31-Mar-2020","08:23:24",1,1,2,3,3,13.2989,17438.0204,550,765,435,612,1282
"1283","31-Mar-2020","08:23:24",1,1,2,3,3,13.3018,17451.3501,547,765,440,612,1283
"1284","31-Mar-2020","08:23:24",1,1,2,3,3,13.3012,17464.6805,547,765,445,612,1284
"1285","31-Mar-2020","08:23:24",1,1,2,3,3,13.3031,17478.0134,547,765,451,612,1285
"1286","31-Mar-2020","08:23:24",1,1,2,3,3,13.2993,17491.3435,547,765,457,612,1286
"1287","31-Mar-2020","08:23:24",1,1,2,3,3,13.3099,17504.6826,547,765,464,612,1287
"1288","31-Mar-2020","08:23:24",1,1,2,3,3,13.3028,17518.0145,544,765,471,612,1288
"1289","31-Mar-2020","08:23:24",1,1,2,3,3,13.3057,17531.3481,539,765,479,612,1289
"1290","31-Mar-2020","08:23:24",1,1,2,3,3,13.3012,17544.6772,535,766,488,612,1290
"1291","31-Mar-2020","08:23:24",1,1,2,3,3,13.3111,17558.0173,530,766,496,612,1291
"1292","31-Mar-2020","08:23:24",1,1,2,3,3,13.3073,17571.3563,525,766,506,612,1292
"1293","31-Mar-2020","08:23:24",1,1,2,3,3,13.2896,17584.6774,522,766,515,612,1293
"1294","31-Mar-2020","08:23:24",1,1,2,3,3,13.2996,17598.0071,522,766,525,612,1294
"1295","31-Mar-2020","08:23:24",1,1,2,3,3,13.3047,17611.3398,522,766,536,612,1295
"1296","31-Mar-2020","08:23:24",1,1,2,3,3,13.3079,17624.6769,528,766,546,612,1296
"1297","31-Mar-2020","08:23:24",1,1,2,3,3,13.3038,17638.0098,536,764,557,612,1297
"1298","31-Mar-2020","08:23:24",1,1,2,3,3,13.323,17651.3649,549,763,568,612,1298
"1299","31-Mar-2020","08:23:24",1,1,2,3,3,13.2784,17664.6754,566,762,580,612,1299
"1300","31-Mar-2020","08:23:24",1,1,2,3,3,13.3009,17678.0068,587,762,591,612,1300
"1301","31-Mar-2020","08:23:24",1,1,2,3,3,13.3018,17691.3375,615,762,603,612,1301
"1302","31-Mar-2020","08:23:24",1,1,2,3,3,14.125,17705.5083,643,762,614,612,1302
"1303","31-Mar-2020","08:23:24",1,1,2,3,3,12.4537,17718.0047,665,763,627,612,1303
"1304","31-Mar-2020","08:23:24",1,1,2,3,3,13.3054,17731.3386,702,764,637,612,1304
"1305","31-Mar-2020","08:23:24",1,1,2,3,3,13.2989,17744.6667,730,764,649,612,1305
"1306","31-Mar-2020","08:23:24",1,1,2,3,3,13.3038,17758,750,764,660,612,1306
"1307","31-Mar-2020","08:23:24",1,1,2,3,3,13.3028,17771.3323,760,764,671,612,1307
"1308","31-Mar-2020","08:23:24",1,1,2,3,3,13.2993,17784.6608,764,764,681,612,1308
"1309","31-Mar-2020","08:23:24",1,1,2,3,3,13.2983,17797.987,764,764,692,612,1309
"1310","31-Mar-2020","08:23:24",1,1,2,3,3,13.3092,17811.3241,764,764,702,612,1310
"1311","31-Mar-2020","08:23:24",1,1,2,3,3,13.3143,17824.6673,765,763,712,612,1311
"1312","31-Mar-2020","08:23:24",1,1,2,3,3,13.297,17837.9929,765,762,721,612,1312
"1313","31-Mar-2020","08:23:24",1,1,2,3,3,13.3079,17851.3297,766,761,730,612,1313
"1314","31-Mar-2020","08:23:24",1,1,2,3,3,13.3025,17864.6611,768,761,739,612,1314
"1315","31-Mar-2020","08:23:24",1,1,2,3,3,13.3028,17877.9924,771,760,747,612,1315
"1316","31-Mar-2020","08:23:24",1,1,2,3,3,13.2999,17891.3202,774,759,754,612,1316
"1317","31-Mar-2020","08:23:24",1,1,2,3,3,13.3089,17904.6573,777,759,761,612,1317
"1318","31-Mar-2020","08:23:24",1,1,2,3,3,13.2983,17917.9839,781,758,768,612,1318
"1319","31-Mar-2020","08:23:24",1,1,2,3,3,13.3054,17931.3175,785,758,774,612,1319
"1320","31-Mar-2020","08:23:24",1,1,2,3,3,13.3615,17944.7078,791,758,779,612,1320
"1321","31-Mar-2020","08:23:24",1,1,2,3,3,13.2447,17957.9815,796,758,784,612,1321
"1322","31-Mar-2020","08:23:24",1,1,2,3,3,13.3044,17971.3144,799,758,788,612,1322
"1323","31-Mar-2020","08:23:24",1,1,2,3,3,13.3086,17984.6519,800,758,792,612,1323
"1324","31-Mar-2020","08:23:24",1,1,2,3,3,13.3262,17998.0063,801,758,795,612,1324
"1325","31-Mar-2020","08:23:24",1,1,2,3,3,13.2816,18011.3158,802,758,797,612,1325
"1326","31-Mar-2020","08:23:24",1,1,2,3,3,13.3063,18024.6517,807,758,799,612,1326
"1327","31-Mar-2020","08:23:24",1,1,2,3,3,13.3073,18037.9875,818,756,800,612,1327
"1328","31-Mar-2020","08:23:24",1,1,2,3,3,13.2916,18051.3073,835,753,801,612,1328
"1329","31-Mar-2020","08:23:24",1,1,2,3,3,13.3083,18064.6441,849,751,800,612,1329
"1330","31-Mar-2020","08:23:24",1,1,2,3,3,13.3028,18077.9755,861,750,800,612,1330
"1331","31-Mar-2020","08:23:24",1,1,2,3,3,13.3018,18091.3052,867,750,799,612,1331
"1332","31-Mar-2020","08:23:24",1,1,2,3,3,13.3355,18104.6693,868,750,797,612,1332
"1333","31-Mar-2020","08:23:24",1,1,2,3,3,13.2688,18117.9673,868,750,794,612,1333
"1334","31-Mar-2020","08:23:24",1,1,2,3,3,13.3044,18131.3031,868,750,791,612,1334
"1335","31-Mar-2020","08:23:24",1,1,2,3,3,13.2999,18144.6319,868,750,788,612,1335
"1336","31-Mar-2020","08:23:24",1,1,2,3,3,13.3134,18157.9735,868,750,784,612,1336
"1337","31-Mar-2020","08:23:24",1,1,2,3,3,13.297,18171.2991,864,751,779,612,1337
"1338","31-Mar-2020","08:23:24",1,1,2,3,3,13.3063,18184.6333,855,754,774,612,1338
"1339","31-Mar-2020","08:23:24",1,1,2,3,3,13.3115,18197.9736,836,757,768,612,1339
"1340","31-Mar-2020","08:23:24",1,1,2,3,3,13.3015,18211.304,816,760,762,612,1340
"1341","31-Mar-2020","08:23:24",1,1,2,3,3,13.3054,18224.6395,801,761,756,612,1341
"1342","31-Mar-2020","08:23:24",1,1,2,3,3,13.2967,18237.9658,792,761,749,612,1342
"1343","31-Mar-2020","08:23:24",1,1,2,3,3,13.3038,18251.2987,789,760,742,612,1343
"1344","31-Mar-2020","08:23:24",1,1,2,3,3,13.305,18264.6323,787,759,734,612,1344
"1345","31-Mar-2020","08:23:24",1,1,2,3,3,13.3163,18277.9771,786,759,726,612,1345
"1346","31-Mar-2020","08:23:24",1,1,2,3,3,13.2986,18291.3043,784,758,717,612,1346
"1347","31-Mar-2020","08:23:24",1,1,2,3,3,13.2925,18304.6254,777,757,709,612,1347
"1348","31-Mar-2020","08:23:24",1,1,2,3,3,13.3397,18317.994,761,757,700,612,1348
"1349","31-Mar-2020","08:23:24",1,1,2,3,3,13.2707,18331.2935,740,757,691,612,1349
"1350","31-Mar-2020","08:23:24",1,1,2,3,3,13.307,18344.6291,718,757,681,612,1350
"1351","31-Mar-2020","08:23:24",1,1,2,3,3,13.3086,18357.9665,696,757,672,612,1351
"1352","31-Mar-2020","08:23:24",1,1,2,3,3,13.297,18371.293,672,756,662,612,1352
"1353","31-Mar-2020","08:23:24",1,1,2,3,3,13.3015,18384.6234,652,756,652,612,1353
"1354","31-Mar-2020","08:23:24",1,1,2,3,3,13.3134,18397.966,630,756,642,612,1354
"1355","31-Mar-2020","08:23:24",1,1,2,3,3,13.2945,18411.289,605,756,632,612,1355
"1356","31-Mar-2020","08:23:24",1,1,2,3,3,13.3076,18424.6255,581,756,622,612,1356
"1357","31-Mar-2020","08:23:24",1,1,2,3,3,13.3076,18437.9623,561,756,612,612,1357
"1358","31-Mar-2020","08:23:24",1,1,2,3,3,13.289,18451.2802,544,756,602,612,1358
"1359","31-Mar-2020","08:23:24",1,1,2,3,3,13.3121,18464.6205,534,756,592,612,1359
"1360","31-Mar-2020","08:23:24",1,1,2,3,3,13.3063,18477.9563,527,756,583,612,1360
"1361","31-Mar-2020","08:23:24",1,1,2,3,3,13.2951,18491.281,521,755,573,612,1361
"1362","31-Mar-2020","08:23:24",1,1,2,3,3,13.3115,18504.621,515,755,564,612,1362
"1363","31-Mar-2020","08:23:24",1,1,2,3,3,13.3022,18517.9523,504,755,555,612,1363
"1364","31-Mar-2020","08:23:24",1,1,2,3,3,13.3779,18531.3635,485,757,546,612,1364
"1365","31-Mar-2020","08:23:24",1,1,2,3,3,13.2306,18544.6269,462,758,537,612,1365
"1366","31-Mar-2020","08:23:24",1,1,2,3,3,13.3009,18557.9579,442,759,529,612,1366
"1367","31-Mar-2020","08:23:24",1,1,2,3,3,13.2912,18571.279,428,759,521,612,1367
"1368","31-Mar-2020","08:23:24",1,1,2,3,3,13.2999,18584.6078,423,759,514,612,1368
"1369","31-Mar-2020","08:23:24",1,1,2,3,3,13.2986,18597.935,422,759,507,612,1369
"1370","31-Mar-2020","08:23:24",1,1,2,3,3,13.3015,18611.2647,422,759,500,612,1370
"1371","31-Mar-2020","08:23:24",1,1,2,3,3,13.3236,18624.6156,422,759,494,612,1371
"1372","31-Mar-2020","08:23:24",1,1,2,3,3,13.2848,18637.9277,422,758,489,612,1372
"1373","31-Mar-2020","08:23:24",1,1,2,3,3,13.3747,18651.3332,422,758,484,612,1373
"1374","31-Mar-2020","08:23:24",1,1,2,3,3,13.3333,18664.702,424,757,480,612,1374
"1375","31-Mar-2020","08:23:24",1,1,2,3,3,13.2435,18677.9789,430,754,476,612,1375
"1376","31-Mar-2020","08:23:24",1,1,2,3,3,13.2797,18691.2906,440,751,474,612,1376
"1377","31-Mar-2020","08:23:24",1,1,2,3,3,13.3278,18704.6502,449,749,472,612,1377
"1378","31-Mar-2020","08:23:24",1,1,2,3,3,13.3872,18718.0749,457,748,470,612,1378
"1379","31-Mar-2020","08:23:24",1,1,2,3,3,13.2479,18731.363,463,747,470,612,1379
"1380","31-Mar-2020","08:23:24",1,1,2,3,3,13.3143,18744.7161,467,747,470,612,1380
"1381","31-Mar-2020","08:23:24",1,1,2,3,3,13.2495,18758.0006,470,746,472,612,1381
"1382","31-Mar-2020","08:23:24",1,1,2,3,3,13.4414,18771.4812,474,746,474,612,1382
"1383","31-Mar-2020","08:23:24",1,1,2,3,3,13.144,18784.6778,479,746,477,612,1383
"1384","31-Mar-2020","08:23:24",1,1,2,3,3,13.3224,18798.037,488,746,481,612,1384
"1385","31-Mar-2020","08:23:24",1,1,2,3,3,13.288,18811.3616,501,746,486,612,1385
"1386","31-Mar-2020","08:23:24",1,1,2,3,3,13.2117,18824.607,512,745,492,612,1386
"1387","31-Mar-2020","08:23:24",1,1,2,3,3,13.2829,18837.9207,520,745,499,612,1387
"1388","31-Mar-2020","08:23:24",1,1,2,3,3,13.3246,18851.2761,525,745,507,612,1388
"1389","31-Mar-2020","08:23:24",1,1,2,3,3,13.281,18864.5863,528,744,516,612,1389
"1390","31-Mar-2020","08:23:24",1,1,2,3,3,13.3176,18877.9331,529,744,526,612,1390
"1391","31-Mar-2020","08:23:24",1,1,2,3,3,13.29,18891.2535,531,743,537,612,1391
"1392","31-Mar-2020","08:23:24",1,1,2,3,3,53.3777,18944.6607,532,743,550,612,1392
"1393","31-Mar-2020","08:23:24",1,1,2,3,3,13.2479,18957.9401,545,741,608,612,1393
"1394","31-Mar-2020","08:23:24",1,1,2,3,3,13.2826,18971.256,553,741,625,612,1394
"1395","31-Mar-2020","08:23:24",1,1,2,3,3,13.2925,18984.58,568,741,643,612,1395
"1396","31-Mar-2020","08:23:24",1,1,2,3,3,13.3156,18997.9264,587,742,662,612,1396
"1397","31-Mar-2020","08:23:24",1,1,2,3,3,13.2884,19011.2433,609,743,681,612,1397
"1398","31-Mar-2020","08:23:24",1,1,2,3,3,13.3092,19024.5817,627,745,701,612,1398
"1399","31-Mar-2020","08:23:24",1,1,2,3,3,13.3169,19037.9285,641,745,722,612,1399
"1400","31-Mar-2020","08:23:24",1,1,2,3,3,13.2794,19051.2364,656,746,743,612,1400
"1401","31-Mar-2020","08:23:24",1,1,2,3,3,13.3163,19064.5809,670,747,765,612,1401
"1402","31-Mar-2020","08:23:24",1,1,2,3,3,13.3143,19077.9241,682,747,787,612,1402
"1403","31-Mar-2020","08:23:24",1,1,2,3,3,13.2819,19091.2346,692,747,810,612,1403
"1404","31-Mar-2020","08:23:24",1,1,2,3,3,13.3127,19104.5762,698,746,832,612,1404
"1405","31-Mar-2020","08:23:24",1,1,2,3,3,13.3214,19117.9268,702,745,854,612,1405
"1406","31-Mar-2020","08:23:24",1,1,2,3,3,13.2816,19131.2383,706,745,876,612,1406
"1407","31-Mar-2020","08:23:24",1,1,2,3,3,13.3015,19144.5693,713,745,898,612,1407
"1408","31-Mar-2020","08:23:24",1,1,2,3,3,13.3217,19157.9202,727,745,919,612,1408
"1409","31-Mar-2020","08:23:24",1,1,2,3,3,13.2845,19171.233,755,745,940,612,1409
"1410","31-Mar-2020","08:23:24",1,1,2,3,3,13.3063,19184.5688,788,745,960,612,1410
"1411","31-Mar-2020","08:23:24",1,1,2,3,3,13.3249,19197.9239,823,745,978,612,1411
"1412","31-Mar-2020","08:23:24",1,1,2,3,3,13.2787,19211.2306,858,745,996,612,1412
"1413","31-Mar-2020","08:23:24",1,1,2,3,3,13.3519,19224.6123,885,746,1012,612,1413
"1414","31-Mar-2020","08:23:24",1,1,2,3,3,13.2723,19237.9151,908,746,1026,612,1414
"1415","31-Mar-2020","08:23:24",1,1,2,3,3,13.2787,19251.2227,933,745,1038,612,1415
"1416","31-Mar-2020","08:23:24",1,1,2,3,3,13.3182,19264.571,962,742,1049,612,1416
"1417","31-Mar-2020","08:23:24",1,1,2,3,3,13.3185,19277.9204,997,739,1057,612,1417
"1418","31-Mar-2020","08:23:24",1,1,2,3,3,13.2698,19291.2215,1024,738,1064,612,1418
"1419","31-Mar-2020","08:23:24",1,1,2,3,3,13.3034,19304.5555,1036,736,1068,612,1419
"1420","31-Mar-2020","08:23:24",1,1,2,3,3,13.2964,19317.8814,1039,736,1069,612,1420
"1421","31-Mar-2020","08:23:24",1,1,2,3,3,13.307,19331.2172,1039,736,1068,612,1421
"1422","31-Mar-2020","08:23:24",1,1,2,3,3,13.3474,19344.5931,1039,735,1064,612,1422
"1423","31-Mar-2020","08:23:24",1,1,2,3,3,13.2932,19357.9145,1037,735,1058,612,1423
"1424","31-Mar-2020","08:23:24",1,1,2,3,3,13.2807,19371.2247,1035,735,1050,612,1424
"1425","31-Mar-2020","08:23:24",1,1,2,3,3,13.3134,19384.5683,1032,735,1038,612,1425
"1426","31-Mar-2020","08:23:24",1,1,2,3,3,13.3169,19397.9137,1026,735,1025,612,1426
"1427","31-Mar-2020","08:23:24",1,1,2,3,3,13.2739,19411.2165,1022,735,1008,612,1427
"1428","31-Mar-2020","08:23:24",1,1,2,3,3,13.3134,19424.5588,1021,736,990,612,1428
"1429","31-Mar-2020","08:23:24",1,1,2,3,3,13.2906,19437.8779,1019,736,969,612,1429
"1430","31-Mar-2020","08:23:24",1,1,2,3,3,13.3018,19451.2083,1016,736,946,612,1430
"1431","31-Mar-2020","08:23:24",1,1,2,3,3,13.3336,19464.5714,1011,738,922,612,1431
"1432","31-Mar-2020","08:23:24",1,1,2,3,3,13.3034,19477.9044,1000,741,895,612,1432
"1433","31-Mar-2020","08:23:24",1,1,2,3,3,13.2797,19491.2152,977,746,867,612,1433
"1434","31-Mar-2020","08:23:24",1,1,2,3,3,13.297,19504.5449,945,750,838,612,1434
"1435","31-Mar-2020","08:23:24",1,1,2,3,3,13.331,19517.9077,904,753,808,612,1435
"1436","31-Mar-2020","08:23:24",1,1,2,3,3,13.2704,19531.2105,858,756,778,612,1436
"1437","31-Mar-2020","08:23:24",1,1,2,3,3,13.3214,19544.563,820,756,746,612,1437
"1438","31-Mar-2020","08:23:24",1,1,2,3,3,13.3099,19557.9031,792,756,715,612,1438
"1439","31-Mar-2020","08:23:24",1,1,2,3,3,13.2685,19571.2007,768,756,683,612,1439
"1440","31-Mar-2020","08:23:24",1,1,2,3,3,13.3076,19584.5372,744,756,652,612,1440
"1441","31-Mar-2020","08:23:24",1,1,2,3,3,13.3333,19597.9,719,758,622,612,1441
"1442","31-Mar-2020","08:23:24",1,1,2,3,3,13.272,19611.2012,693,761,592,612,1442
"1443","31-Mar-2020","08:23:24",1,1,2,3,3,13.3224,19624.5527,669,763,563,612,1443
"1444","31-Mar-2020","08:23:24",1,1,2,3,3,13.314,19637.8966,648,764,536,612,1444
"1445","31-Mar-2020","08:23:24",1,1,2,3,3,13.297,19651.2241,628,764,510,612,1445
"1446","31-Mar-2020","08:23:24",1,1,2,3,3,13.3031,19664.5577,608,764,486,612,1446
"1447","31-Mar-2020","08:23:24",1,1,2,3,3,13.3102,19677.8977,588,764,464,612,1447
"1448","31-Mar-2020","08:23:24",1,1,2,3,3,13.2678,19691.195,566,764,444,612,1448
"1449","31-Mar-2020","08:23:24",1,1,2,3,3,13.3214,19704.545,544,764,426,612,1449
"1450","31-Mar-2020","08:23:24",1,1,2,3,3,13.3217,19717.8962,526,764,410,612,1450
"1451","31-Mar-2020","08:23:24",1,1,2,3,3,13.2643,19731.1901,516,764,397,612,1451
"1452","31-Mar-2020","08:23:24",1,1,2,3,3,13.3265,19744.5455,515,764,387,612,1452
"1453","31-Mar-2020","08:23:24",1,1,2,3,3,13.3176,19757.8916,515,764,378,612,1453
"1454","31-Mar-2020","08:23:24",1,1,2,3,3,13.2665,19771.187,516,764,373,612,1454
"1455","31-Mar-2020","08:23:24",1,1,2,3,3,13.3137,19784.5299,517,764,370,612,1455
"1456","31-Mar-2020","08:23:24",1,1,2,3,3,13.2858,19797.8442,517,763,369,612,1456
"1457","31-Mar-2020","08:23:24",1,1,2,3,3,13.3086,19811.181,517,763,371,612,1457
"1458","31-Mar-2020","08:23:24",1,1,2,3,3,13.3419,19824.5512,517,763,376,612,1458
"1459","31-Mar-2020","08:23:24",1,1,2,3,3,13.2621,19837.8415,517,763,382,612,1459
"1460","31-Mar-2020","08:23:24",1,1,2,3,3,13.3115,19851.1815,517,763,391,612,1460
"1461","31-Mar-2020","08:23:24",1,1,2,3,3,13.3522,19864.5635,517,763,402,612,1461
"1462","31-Mar-2020","08:23:24",1,1,2,3,3,13.2569,19877.8506,517,763,415,612,1462
"1463","31-Mar-2020","08:23:24",1,1,2,3,3,13.2973,19891.1771,516,763,430,612,1463
"1464","31-Mar-2020","08:23:24",1,1,2,3,3,13.3378,19904.5435,515,763,446,612,1464
"1465","31-Mar-2020","08:23:24",1,1,2,3,3,13.2659,19917.8376,515,763,464,612,1465
"1466","31-Mar-2020","08:23:24",1,1,2,3,3,13.3089,19931.1754,515,764,483,612,1466
"1467","31-Mar-2020","08:23:24",1,1,2,3,3,13.4,19944.6039,516,764,503,612,1467
"1468","31-Mar-2020","08:23:24",1,1,2,3,3,13.2495,19957.8823,523,764,524,612,1468
"1469","31-Mar-2020","08:23:24",1,1,2,3,3,13.263,19971.1765,536,764,545,612,1469
"1470","31-Mar-2020","08:23:24",1,1,2,3,3,13.3009,19984.5081,551,763,567,612,1470
"1471","31-Mar-2020","08:23:24",1,1,2,3,3,13.3358,19997.8741,569,762,590,612,1471
"1472","31-Mar-2020","08:23:24",1,1,2,3,3,13.2723,20011.176,594,761,612,612,1472
"1473","31-Mar-2020","08:23:24",1,1,2,3,3,13.3394,20024.5445,621,759,635,612,1473
"1474","31-Mar-2020","08:23:24",1,1,2,3,3,13.3083,20037.8826,650,758,657,612,1474
"1475","31-Mar-2020","08:23:24",1,1,2,3,3,13.2608,20051.1726,680,758,680,612,1475
"1476","31-Mar-2020","08:23:24",1,1,2,3,3,13.3416,20064.544,708,757,701,612,1476
"1477","31-Mar-2020","08:23:24",1,1,2,3,3,13.2932,20077.869,737,756,722,612,1477
"1478","31-Mar-2020","08:23:24",1,1,2,3,3,13.2637,20091.1653,769,755,743,612,1478
"1479","31-Mar-2020","08:23:24",1,1,2,3,3,13.3243,20104.522,799,755,762,612,1479
"1480","31-Mar-2020","08:23:24",1,1,2,3,3,13.3236,20117.8758,826,755,781,612,1480
"1481","31-Mar-2020","08:23:24",1,1,2,3,3,13.2637,20131.169,851,755,798,612,1481
"1482","31-Mar-2020","08:23:24",1,1,2,3,3,13.3211,20144.519,870,755,814,612,1482
"1483","31-Mar-2020","08:23:24",1,1,2,3,3,13.3217,20157.8699,891,755,830,612,1483
"1484","31-Mar-2020","08:23:24",1,1,2,3,3,13.2611,20171.1599,909,755,844,612,1484
"1485","31-Mar-2020","08:23:24",1,1,2,3,3,13.3076,20184.497,920,755,856,612,1485
"1486","31-Mar-2020","08:23:24",1,1,2,3,3,13.2967,20197.8235,928,754,868,612,1486
"1487","31-Mar-2020","08:23:24",1,1,2,3,3,13.3034,20211.1561,932,754,878,612,1487
"1488","31-Mar-2020","08:23:24",1,1,2,3,3,13.3121,20224.4971,933,754,886,612,1488
"1489","31-Mar-2020","08:23:24",1,1,2,3,3,13.2877,20237.8131,933,754,894,612,1489
"1490","31-Mar-2020","08:23:24",1,1,2,3,3,13.3079,20251.1492,933,754,900,612,1490
"1491","31-Mar-2020","08:23:24",1,1,2,3,3,13.3262,20264.5027,933,754,905,612,1491
"1492","31-Mar-2020","08:23:24",1,1,2,3,3,13.2816,20277.8116,933,754,909,612,1492
"1493","31-Mar-2020","08:23:24",1,1,2,3,3,13.3057,20291.1452,934,754,911,612,1493
"1494","31-Mar-2020","08:23:24",1,1,2,3,3,13.6242,20304.8031,934,754,912,612,1494
"1495","31-Mar-2020","08:23:24",1,1,2,3,3,13.0975,20317.9625,934,754,912,612,1495
"1496","31-Mar-2020","08:23:24",1,1,2,3,3,13.3493,20331.3616,934,754,911,612,1496
"1497","31-Mar-2020","08:23:24",1,1,2,3,3,13.2107,20344.6117,934,754,909,612,1497
"1498","31-Mar-2020","08:23:24",1,1,2,3,3,13.3403,20358.0028,934,754,907,612,1498
